"Record_ID","Threat","Vulnerability","Attack_Type","Severity","CVSS_Score","Detection_Time","Response_Time","Security_Control_Effectiveness","Attack_Success","Risk_Score","CVSS_Norm","Detection_Norm","Response_Norm","Risk_Norm","Attack_Probability","Detection_Probability","Recovery_Time"
148,"Malware","Weak Encryption","Social Engineering","High",8.77,28.36,55.53,56.82,"Yes",79.25,0.86117381489842,0.465396714435512,0.799750856431018,0.833492924779232,0.7,0.64,46.02
149,"Malware","Outdated Software","Social Engineering","Critical",9.21,18.7,39.84,54.19,"Yes",78.79,0.910835214446953,0.296574624257253,0.555434444098412,0.828598787105011,0.7,0.63,43.9
150,"DDoS","Weak Password","Network Attack","Medium",5.99,13.57,23.63,68.96,"Yes",52.01,0.547404063205418,0.206920657112898,0.303020865773902,0.543674859027556,0.53,0.71,33.64
151,"Insider Threat","System Misconfiguration","Network Attack","Medium",5.18,19.44,26.68,76.66,"Yes",47.54,0.455981941309255,0.309507165326809,0.350513858611025,0.496116608149803,0.5,0.76,33.29
152,"Phishing","Insecure API","Network Attack","Medium",4.15,8.83,16.78,85.82,"Yes",34.7,0.339729119638826,0.124082488640336,0.196356275303644,0.359506330460687,0.42,0.81,24.27
153,"Phishing","System Misconfiguration","Network Attack","Medium",5.85,9.39,25.13,44.54,"Yes",53.04,0.531602708803612,0.133869276476756,0.32637807536593,0.55463347164592,0.53,0.57,39.78
154,"Malware","Insecure API","Web Attack","Medium",6.78,16.4,32,51.25,"Yes",61.36,0.636568848758465,0.256378888500524,0.433354095297415,0.643153526970954,0.59,0.61,39.85
155,"Malware","Cross Site Scripting","Network Attack","Critical",9.47,38.76,45.56,71.24,"No",71.08,0.940180586907449,0.647151345683327,0.644503270009343,0.746568783913182,0.65,0.73,39.36
156,"Phishing","Privilege Escalation","Social Engineering","Medium",5.7,17.29,27.35,80.38,"No",34.79,0.514672686230248,0.271932890597693,0.36094674556213,0.360463879136078,0.42,0.78,23.41
157,"DDoS","Privilege Escalation","Social Engineering","Critical",9.38,32.93,39.17,89.78,"No",65.35,0.930022573363431,0.545263893743446,0.545001557147306,0.685604851579955,0.61,0.84,37.22
158,"Malware","Insecure API","Web Attack","High",8.43,20.07,20.48,56,"No",58.63,0.822799097065463,0.320517301642782,0.253970725630645,0.614107883817427,0.57,0.64,38.43
159,"Phishing","Cross Site Scripting","Social Engineering","High",7.04,18.25,29.13,65.78,"No",46.7,0.665914221218962,0.288710241174415,0.388663967611336,0.487179487179487,0.49,0.69,32.85
160,"Malware","Open Port","Network Attack","Medium",6.25,17.77,25.45,55.59,"No",42.49,0.576749435665914,0.280321565886054,0.331360946745562,0.442387488030642,0.47,0.63,30.72
161,"Phishing","Privilege Escalation","Social Engineering","Critical",8.99,30.73,39.76,43.12,"No",68.75,0.886004514672686,0.506815798671793,0.554188726253504,0.721778912650282,0.63,0.56,43.82
162,"Phishing","SQL Injection","Social Engineering","Low",3.35,8.34,11.05,54.51,"No",18.63,0.249435665914221,0.115519049283467,0.107131734662099,0.188530694754761,0.31,0.63,15.46
163,"DDoS","SQL Injection","Network Attack","Medium",6.49,13.59,17.85,92.17,"Yes",52.01,0.603837471783296,0.207270185249913,0.21301775147929,0.543674859027556,0.53,0.85,29.94
164,"Phishing","Missing Security Patch","Web Attack","High",7.9,19.59,23.01,89.48,"Yes",64.73,0.762979683972912,0.312128626354422,0.293366552475864,0.679008405149484,0.61,0.84,38.17
165,"Phishing","Outdated Software","Web Attack","Medium",5.95,21.14,23.95,51.31,"No",42.4,0.542889390519187,0.339217056973086,0.308003737153535,0.441429939355251,0.46,0.61,32.52
166,"Phishing","Weak Password","Web Attack","High",8.83,33.15,40.99,89.83,"No",61.63,0.867945823927765,0.549108703250612,0.573341638118966,0.646026172997127,0.59,0.84,35.2
167,"DDoS","SQL Injection","Social Engineering","Medium",3.98,8.28,15.91,48.99,"Yes",38.84,0.320541760722348,0.114470464872422,0.182809093740268,0.403553569528673,0.44,0.59,30.72
168,"Malware","Outdated Software","Web Attack","High",7.91,34.05,43.33,90.4,"Yes",70.45,0.76410835214447,0.564837469416288,0.609778885082529,0.739865943185445,0.64,0.84,47.1
169,"Phishing","Missing Security Patch","Web Attack","Medium",5.23,21.99,24.46,54.8,"No",37.2,0.461625282167043,0.354072002796225,0.315945188414824,0.386104904777104,0.43,0.63,22.83
170,"Malware","Privilege Escalation","Web Attack","High",7.73,30.86,36.16,79.62,"No",54.51,0.743792325056434,0.509087731562391,0.498131423232638,0.570273433343973,0.54,0.78,32.91
171,"DDoS","Open Port","Network Attack","Critical",9.43,52.8,39.61,48.79,"Yes",94.79,0.935665914221219,0.892520097867878,0.551853005294301,0.998829662730078,0.8,0.59,55.04
172,"Malware","Weak Password","Social Engineering","Medium",6.12,19.12,38.54,40.76,"Yes",59.35,0.562076749435666,0.303914715134568,0.535191529118655,0.621768273220555,0.57,0.54,36.63
173,"Insider Threat","Insecure API","Network Attack","High",7.07,31.4,35.38,71.8,"Yes",66.28,0.669300225733634,0.518524991261797,0.485985674244784,0.695499521225662,0.62,0.73,45.67
174,"DDoS","Privilege Escalation","Web Attack","Low",3.32,7.45,9.81,79.55,"No",14.27,0.246049661399549,0.0999650471862985,0.0878231080660231,0.14214278114693,0.29,0.78,18.93
175,"DDoS","Privilege Escalation","Network Attack","High",7.85,19.03,36.97,74.68,"No",51.36,0.757336343115124,0.302341838518001,0.510744316412333,0.536759229705288,0.52,0.75,30.49
176,"DDoS","Outdated Software","Network Attack","High",6.94,12.94,21.23,93.54,"No",39.73,0.654627539503386,0.195910520796924,0.265649330426658,0.413022661985318,0.45,0.86,25.28
177,"Phishing","Missing Security Patch","Social Engineering","Low",3.72,6.84,13.06,59.75,"No",19.8,0.291196388261851,0.0893044390073401,0.138430395515416,0.200978827534844,0.32,0.66,18.23
178,"Phishing","Weak Encryption","Web Attack","Critical",9.21,37.95,43.92,71.28,"Yes",83.98,0.910835214446953,0.632995456134219,0.618966054188726,0.883817427385892,0.73,0.73,48.58
179,"Insider Threat","Outdated Software","Network Attack","High",8.25,25.97,47.73,83.7,"Yes",70.58,0.802483069977427,0.423628102062216,0.678293366552476,0.741249069049899,0.64,0.8,41.78
180,"DDoS","System Misconfiguration","Social Engineering","Medium",4.24,7.84,14.26,41.53,"Yes",41.57,0.349887133182844,0.106780845858092,0.157116163189038,0.4325992126822,0.46,0.55,27.69
181,"Insider Threat","Outdated Software","Web Attack","High",8.2,25.74,22.53,76.97,"Yes",71.18,0.796839729119639,0.419608528486543,0.285892245406415,0.747632726885839,0.65,0.76,41.92
182,"Phishing","Insecure API","Social Engineering","Medium",6.69,15.19,28.45,88.37,"No",39.67,0.626410835214447,0.235232436211115,0.378075365929617,0.412384296201724,0.45,0.83,26.32
183,"DDoS","Missing Security Patch","Social Engineering","Medium",6.15,19.11,20.7,45.52,"No",43.85,0.565462753950339,0.303739951066061,0.257396449704142,0.456857112458772,0.47,0.57,27.3
184,"Malware","Missing Security Patch","Network Attack","Medium",4.46,7.83,10.66,76.79,"No",22.86,0.374717832957111,0.106606081789584,0.101058860168172,0.233535482498138,0.34,0.76,23.48
185,"DDoS","Open Port","Web Attack","Low",3.44,8.15,16.91,80.99,"Yes",30.18,0.259593679458239,0.112198531981825,0.198380566801619,0.311416108096606,0.39,0.79,28.16
186,"Phishing","Outdated Software","Social Engineering","Medium",5.2,27.84,21.13,55.71,"Yes",54.18,0.45823927765237,0.456308982873121,0.264092183120523,0.566762421534206,0.54,0.63,38.5
187,"Malware","Insecure API","Social Engineering","Medium",6.36,9.77,21.73,45.33,"No",41.61,0.589164785553048,0.140510311080042,0.273435066957334,0.433024789871263,0.46,0.57,30.91
188,"DDoS","Privilege Escalation","Network Attack","Medium",4.09,9.01,13.23,45.06,"Yes",40.44,0.332957110609481,0.127228241873471,0.141077545935846,0.42057665709118,0.45,0.57,24.78
189,"Insider Threat","Outdated Software","Network Attack","Medium",5.78,10.63,19.64,65.66,"No",34.86,0.523702031602709,0.155540020971688,0.240890688259109,0.361208639216938,0.42,0.69,29.71
190,"Insider Threat","System Misconfiguration","Social Engineering","Medium",5.99,20.49,29.19,61.2,"No",40.97,0.547404063205418,0.327857392520098,0.389598255995017,0.42621555484626,0.46,0.67,33.12
191,"Malware","Cross Site Scripting","Network Attack","High",8.49,33.94,43.7,61.57,"No",63.76,0.829571106094808,0.562915064662705,0.615540330115229,0.668688158314714,0.6,0.67,40.66
192,"Phishing","SQL Injection","Web Attack","Medium",6.25,24.15,21.37,78.05,"No",41.72,0.576749435665914,0.391821041593848,0.267829336655248,0.434195127141185,0.46,0.77,29.4
193,"Insider Threat","SQL Injection","Web Attack","High",8.56,35.55,34.29,51.67,"Yes",81.37,0.837471783295711,0.591052079692415,0.46901276860791,0.856048515799553,0.71,0.61,52.12
194,"DDoS","Insecure API","Network Attack","Low",2.76,8.4,13.28,44.41,"Yes",31.04,0.182844243792325,0.116567633694512,0.141856119588913,0.320566017661453,0.39,0.57,21.37
195,"Insider Threat","Missing Security Patch","Web Attack","High",7.23,16.14,32.27,87.85,"Yes",58.86,0.687358916478555,0.251835022719329,0.43755839302398,0.616554952654538,0.57,0.83,41.51
196,"Phishing","SQL Injection","Social Engineering","Low",2.81,4.81,6.16,62.57,"No",12.2,0.188487584650113,0.0538273331003146,0.0309872313920897,0.120119161612938,0.27,0.68,18.65
197,"Phishing","Weak Password","Network Attack","Critical",9.47,37.13,43.96,68.07,"No",70.95,0.940180586907449,0.618664802516603,0.61958891311118,0.745185658048729,0.65,0.71,42.46
198,"DDoS","Weak Password","Network Attack","Low",3.27,11.17,15.6,79.91,"Yes",30.34,0.240406320541761,0.164977280671094,0.177981937091249,0.313118416852857,0.39,0.78,19.62
199,"Malware","Weak Password","Social Engineering","Low",2.7,5.22,15.26,78.39,"Yes",24.21,0.17607223476298,0.0609926599091227,0.172687636250389,0.247898712629003,0.35,0.77,24.23
200,"DDoS","Cross Site Scripting","Network Attack","Medium",3.95,6.98,13.19,50.12,"No",22.91,0.317155756207675,0.0917511359664453,0.140454687013391,0.234067453984466,0.34,0.6,24.1
201,"Malware","SQL Injection","Web Attack","Low",1.88,6.67,13.31,66.51,"No",5.86,0.0835214446952596,0.0863334498427123,0.142323263780754,0.0526651771465049,0.23,0.7,13.12
202,"Insider Threat","Missing Security Patch","Network Attack","Medium",6.13,12.87,30.08,82.76,"No",35.68,0.563205417607224,0.194687172317372,0.40345686701962,0.369932971592723,0.42,0.8,24.8
203,"DDoS","Outdated Software","Web Attack","Critical",9.51,28.42,43.52,50.35,"Yes",85.41,0.944695259593679,0.466445298846557,0.612737464964186,0.899031811894882,0.74,0.6,53.1
204,"Phishing","Missing Security Patch","Web Attack","Medium",6.86,21.45,22.36,73.01,"No",45.63,0.645598194130926,0.344634743096819,0.283245094985986,0.475795297372061,0.49,0.74,28.7
205,"Phishing","Missing Security Patch","Web Attack","Low",2.8,8.69,6.25,79.57,"Yes",26.12,0.187358916478555,0.12163579168123,0.0323886639676113,0.268220023406745,0.36,0.78,18.79
206,"Insider Threat","Outdated Software","Social Engineering","Low",2.74,9.55,6.89,76.11,"No",11.58,0.18058690744921,0.136665501572877,0.0423544067268764,0.113522715182466,0.27,0.76,16.58
207,"Phishing","Insecure API","Web Attack","Medium",5.12,17.04,23.49,51.7,"No",34.89,0.44920993227991,0.267563788885005,0.300840859545313,0.361527822108735,0.42,0.61,27.62
208,"Malware","Cross Site Scripting","Network Attack","High",7.47,38.57,36.83,70.71,"No",57.12,0.714446952595937,0.643830828381685,0.508564310183743,0.598042344930312,0.56,0.72,35.18
209,"Malware","Cross Site Scripting","Social Engineering","Medium",6.06,17.21,28.48,84.12,"No",36.67,0.555304740406321,0.270534778049633,0.378542510121458,0.380466007022024,0.43,0.8,22.19
210,"Malware","Weak Encryption","Web Attack","Medium",6.14,17.46,33.27,42.3,"No",43.62,0.564334085778781,0.274903879762321,0.453129866085332,0.454410043621662,0.47,0.55,32.32
211,"Phishing","Privilege Escalation","Web Attack","Critical",8.96,39.36,48.8,94.57,"Yes",79.28,0.882618510158014,0.657637189793778,0.694954842728122,0.833812107671029,0.7,0.87,46.55
212,"Malware","SQL Injection","Social Engineering","Medium",3.96,10.67,11.83,91.98,"Yes",33.17,0.318284424379233,0.156239077245718,0.119277483649953,0.34322800297904,0.41,0.85,23.55
213,"Malware","Privilege Escalation","Web Attack","Medium",6.42,25.88,22.35,74.88,"Yes",59.05,0.595936794582393,0.422055225445648,0.283089380255372,0.618576444302585,0.57,0.75,39.31
214,"DDoS","SQL Injection","Web Attack","High",7.36,15.57,33.55,66.27,"No",47.82,0.702031602708804,0.241873470814401,0.45748987854251,0.499095648473242,0.5,0.7,31.98
215,"Malware","System Misconfiguration","Social Engineering","High",8.23,29.3,53.29,81.25,"Yes",72.17,0.800225733634312,0.481824536875218,0.764870756773591,0.75816576231514,0.65,0.79,39.94
216,"DDoS","Open Port","Web Attack","High",7.07,20.21,26.37,93.97,"Yes",58.47,0.669300225733634,0.322963998601887,0.345686701962006,0.612405575061177,0.57,0.86,42.39
217,"Phishing","Missing Security Patch","Web Attack","Medium",6.42,26.22,17.84,76.8,"No",43.89,0.595936794582393,0.427997203774904,0.212862036748676,0.457282689647835,0.47,0.76,27.8
218,"Phishing","System Misconfiguration","Web Attack","Low",2.71,5.44,14.88,58.45,"No",12.39,0.177200902934537,0.064837469416288,0.166770476487076,0.122140653260985,0.27,0.65,12.36
219,"Insider Threat","Weak Password","Web Attack","Low",3.3,7.74,17.35,89.2,"Yes",27.84,0.243792325056433,0.105033205173016,0.205232014948614,0.28651984253644,0.37,0.84,23.65
220,"Insider Threat","Open Port","Network Attack","Medium",5.68,26.09,17.95,63.48,"No",40.67,0.512415349887133,0.425725270884306,0.214574898785425,0.42302372592829,0.45,0.68,29.52
221,"Malware","SQL Injection","Network Attack","High",7.39,19.29,23.06,45.82,"No",52.55,0.705417607223476,0.306885704299196,0.294145126128932,0.549420151079902,0.53,0.57,32.46
222,"Insider Threat","SQL Injection","Network Attack","High",8.58,44.37,58.63,88.42,"No",64.54,0.839729119638826,0.745193988116043,0.848022422921208,0.676986913501436,0.61,0.83,45.09
223,"DDoS","SQL Injection","Social Engineering","High",7.53,58.95,65.62,49.32,"No",68.86,0.721218961625282,1,0.956867019620056,0.722949249920204,0.63,0.6,37.8
224,"DDoS","System Misconfiguration","Network Attack","Medium",5.73,17.74,21.68,92.07,"No",33.38,0.518058690744921,0.279797273680531,0.272656493304267,0.345462283221619,0.41,0.85,23.67
225,"Malware","Privilege Escalation","Web Attack","Low",3.43,9.48,12.31,69.12,"Yes",32.4,0.258465011286682,0.135442153093324,0.126751790719402,0.335035642089584,0.4,0.71,29.02
226,"Phishing","SQL Injection","Network Attack","Medium",6.37,23.92,13.98,53.67,"No",46.13,0.590293453724605,0.387801468018175,0.152756150731859,0.481115012235344,0.49,0.62,30.07
227,"Phishing","Missing Security Patch","Social Engineering","Low",3.11,8.29,9.65,66.19,"No",15.13,0.22234762979684,0.11464522894093,0.0853316723762068,0.151292690711778,0.29,0.7,11.86
228,"DDoS","Open Port","Web Attack","High",7.15,16.22,22.85,59.67,"Yes",62.62,0.678329571106095,0.253233135267389,0.290875116786048,0.656559208426428,0.59,0.66,41.65
229,"DDoS","Open Port","Web Attack","Critical",9.53,40.84,43.8,46.87,"Yes",91.03,0.946952595936794,0.683502271932891,0.617097477421364,0.958825406958187,0.78,0.58,52.13
230,"Insider Threat","Outdated Software","Social Engineering","Medium",5.91,12.21,21.51,58.7,"No",37.41,0.538374717832957,0.183152743795876,0.270009342883837,0.388339185019683,0.43,0.65,22.94
231,"DDoS","Missing Security Patch","Network Attack","High",8.54,17.85,29.57,42.19,"Yes",75.58,0.835214446952596,0.281719678434114,0.395515415758331,0.794446217682732,0.68,0.55,44.54
232,"Phishing","Weak Encryption","Web Attack","High",8.57,39.27,44.58,83.14,"No",63.23,0.838600451467269,0.656064313177211,0.629243226409218,0.663049260559634,0.6,0.8,40.72
233,"Phishing","Outdated Software","Social Engineering","High",7.43,15.99,16.45,57.52,"No",49.76,0.709932279909707,0.249213561691716,0.191217689193398,0.519736142142781,0.51,0.65,34.01
234,"Malware","Outdated Software","Network Attack","Medium",4.22,7.52,16.39,79.22,"No",20.66,0.347629796839729,0.101188395665851,0.190283400809717,0.210128737099691,0.33,0.78,21.77
235,"Malware","Weak Encryption","Network Attack","High",8.79,45.18,47.8,92.25,"No",65.74,0.863431151241535,0.759349877665152,0.67938336966677,0.689754229173316,0.61,0.85,43.47
236,"Phishing","Open Port","Network Attack","Low",3.22,9.45,10.62,56.6,"Yes",32.84,0.234762979683973,0.134917860887801,0.100436001245718,0.339716991169273,0.4,0.64,24.23
237,"Malware","Missing Security Patch","Web Attack","Critical",9.88,36.03,28.76,94.32,"No",69.42,0.986455981941309,0.599440754980776,0.382902522578636,0.728907330567082,0.64,0.87,47.05
238,"Insider Threat","SQL Injection","Social Engineering","Low",3.12,4.74,5.46,48.62,"Yes",31.46,0.223476297968397,0.052603984620762,0.0200872002491436,0.325034578146611,0.4,0.59,22.15
239,"Malware","Privilege Escalation","Web Attack","Medium",6.25,20.59,21.19,83.9,"Yes",54.42,0.576749435665914,0.329605033205173,0.265026471504204,0.569315884668582,0.54,0.8,31.07
240,"Insider Threat","SQL Injection","Social Engineering","High",7.77,30.79,32.6,70.76,"Yes",71.09,0.748306997742664,0.507864383082838,0.442696979134226,0.746675178210448,0.65,0.72,43.48
241,"Phishing","SQL Injection","Network Attack","Medium",4.06,9.15,7.21,42.89,"No",25.66,0.329571106094808,0.129674938832576,0.0473372781065089,0.263325885732525,0.36,0.56,26.13
242,"DDoS","Open Port","Network Attack","High",8.26,42.33,43.66,66.13,"Yes",79.85,0.803611738148984,0.70954211814051,0.614917471192775,0.839876582615172,0.7,0.7,45.48
243,"Malware","Outdated Software","Web Attack","Medium",6.21,19.67,28.13,82.53,"Yes",53.95,0.572234762979684,0.313526738902482,0.373092494549984,0.564315352697095,0.54,0.8,36.2
244,"DDoS","Weak Encryption","Network Attack","Critical",9.54,40.41,33.98,85.42,"Yes",85.16,0.948081264108352,0.675987416987067,0.464185611958891,0.896371954463241,0.74,0.81,51.58
245,"Phishing","Insecure API","Network Attack","Medium",5.87,19.21,24.45,56.2,"Yes",55.37,0.533860045146727,0.305487591751136,0.315789473684211,0.57942334290882,0.55,0.64,37.36
246,"DDoS","Cross Site Scripting","Network Attack","Medium",4.24,14.97,30.07,44.38,"No",29,0.349887133182844,0.23138762670395,0.403301152289007,0.298861581019257,0.38,0.57,24.6
247,"Phishing","SQL Injection","Web Attack","High",8.81,24.69,46.73,70.3,"No",61.01,0.86568848758465,0.401258301293254,0.662721893491124,0.639429726566656,0.58,0.72,40.52
248,"Insider Threat","Outdated Software","Social Engineering","Medium",6.06,20.69,35.53,78.62,"No",38.88,0.555304740406321,0.331352673890248,0.488321395203986,0.403979146717736,0.44,0.77,30.21
249,"Insider Threat","Weak Encryption","Network Attack","Medium",4.84,15.98,24.31,81.3,"Yes",43.05,0.417607223476298,0.249038797623209,0.313609467455621,0.448345568677519,0.47,0.79,27.48
